companyId,empCountryId,jobTitle,description,salary,employmentType,workSetting,publicationDate,closeDate,status
23,3,Director of Data Science,Hello! We are really good company and want to hire you,246080,F,P,2020-10-16,2024-01-03,C
17,3,Director of Data Science,Hello! We are really good company and want to hire you,203016,F,P,2020-10-12,2021-04-17,C
8,3,Head of Data,Hello! We are really good company and want to hire you,135344,F,R,2020-06-28,2021-04-10,C
23,3,Head of Data,Hello! We are really good company and want to hire you,110736,F,R,2020-05-01,2020-07-01,C
35,2,Applied Scientist,Hello! We are really good company and want to hire you,260000,F,P,2020-05-25,2021-01-15,C
12,2,Applied Scientist,Hello! We are really good company and want to hire you,136000,F,P,2020-03-28,2023-12-25,C
4,2,Head of Data,Hello! We are really good company and want to hire you,329500,F,P,2020-08-26,2021-09-30,C
9,2,Head of Data,Hello! We are really good company and want to hire you,269600,F,P,2020-03-14,2022-11-21,C
10,2,Data Architect,Hello! We are really good company and want to hire you,250500,F,P,2020-09-24,2022-02-04,C
6,2,Data Architect,Hello! We are really good company and want to hire you,159500,F,P,2020-10-25,2022-06-05,C
2,2,Data Analyst,Hello! We are really good company and want to hire you,115000,F,P,2020-06-08,2023-01-10,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,105000,F,P,2020-06-05,2022-09-02,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,250000,F,P,2020-12-05,2022-04-15,C
5,2,Research Scientist,Hello! We are really good company and want to hire you,170000,F,P,2020-10-23,2023-03-06,C
10,2,Research Scientist,Hello! We are really good company and want to hire you,198800,F,P,2020-07-23,2021-06-13,C
5,2,Research Scientist,Hello! We are really good company and want to hire you,105200,F,P,2020-03-19,2020-09-26,C
9,2,Data Analyst,Hello! We are really good company and want to hire you,94035,F,R,2020-07-10,2022-04-05,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,57920,F,R,2020-09-27,2022-08-06,C
38,2,Applied Scientist,Hello! We are really good company and want to hire you,222200,F,P,2020-03-04,2022-05-13,C
12,2,Applied Scientist,Hello! We are really good company and want to hire you,136000,F,P,2020-09-19,2022-04-27,C
6,2,Data Analyst,Hello! We are really good company and want to hire you,113600,F,P,2020-09-13,2021-04-10,C
5,2,Data Analyst,Hello! We are really good company and want to hire you,60000,F,P,2020-09-02,2022-11-15,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,R,2020-01-07,2024-03-19,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,130000,F,R,2020-09-15,2022-05-28,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,256000,F,R,2020-12-07,2021-09-05,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,160000,F,R,2020-02-20,2021-08-11,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,180000,F,R,2020-03-01,2023-09-13,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,165000,F,R,2020-10-16,2022-11-14,C
5,2,Data Analyst,Hello! We are really good company and want to hire you,116000,F,R,2020-08-28,2021-11-30,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,78000,F,R,2020-05-09,2023-05-10,C
33,3,Computer Vision Engineer,Hello! We are really good company and want to hire you,245000,F,P,2020-08-13,2022-07-28,C
18,3,Computer Vision Engineer,Hello! We are really good company and want to hire you,210000,F,P,2020-04-02,2021-07-27,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,115934,F,R,2020-11-15,2024-02-22,C
3,2,Data Analyst,Hello! We are really good company and want to hire you,81666,F,R,2020-04-23,2020-06-03,C
10,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,283200,F,P,2020-10-21,2023-08-02,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,188800,F,P,2020-06-15,2024-01-30,C
2,2,Research Scientist,Hello! We are really good company and want to hire you,220000,F,P,2020-09-27,2021-12-01,C
4,2,Research Scientist,Hello! We are really good company and want to hire you,150000,F,P,2020-03-26,2021-02-05,C
3,2,Applied Scientist,Hello! We are really good company and want to hire you,192000,F,R,2020-12-23,2022-05-20,C
5,2,Applied Scientist,Hello! We are really good company and want to hire you,164000,F,R,2020-12-28,2022-10-07,C
153,33,Business Data Analyst,Hello! We are really good company and want to hire you,36000,L,P,2020-07-09,2023-06-23,C
6,2,Research Scientist,Hello! We are really good company and want to hire you,205640,F,P,2020-04-19,2020-09-01,C
5,2,Research Scientist,Hello! We are really good company and want to hire you,142600,F,P,2020-02-13,2021-08-11,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,193200,F,R,2020-12-02,2024-01-04,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,156400,F,R,2020-03-07,2022-07-11,C
6,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,196000,F,P,2020-10-21,2021-09-16,C
5,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,121000,F,P,2020-06-12,2023-01-05,C
163,43,Data Engineer,Hello! We are really good company and want to hire you,72000,F,R,2020-09-07,2021-09-08,C
163,43,Data Engineer,Hello! We are really good company and want to hire you,48000,F,R,2020-07-02,2023-06-25,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,165000,F,P,2020-12-23,2021-10-20,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,132300,F,P,2020-03-28,2022-09-02,C
37,4,Data Scientist,Hello! We are really good company and want to hire you,244000,F,P,2020-08-12,2022-12-06,C
16,4,Data Scientist,Hello! We are really good company and want to hire you,197000,F,P,2020-12-06,2023-08-29,C
9,2,Data Science Manager,Hello! We are really good company and want to hire you,328000,F,P,2020-12-21,2022-12-21,C
4,2,Data Science Manager,Hello! We are really good company and want to hire you,211000,F,P,2020-07-23,2023-02-13,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,237000,F,R,2020-10-13,2021-05-01,C
5,2,Data Scientist,Hello! We are really good company and want to hire you,201450,F,R,2020-07-22,2020-09-06,C
2,2,ML Engineer,Hello! We are really good company and want to hire you,229000,F,P,2020-09-02,2021-12-01,C
9,2,ML Engineer,Hello! We are really good company and want to hire you,206000,F,P,2020-08-15,2021-05-29,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,231000,F,R,2020-12-13,2021-03-12,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,134000,F,R,2020-05-13,2023-01-22,C
10,2,ML Engineer,Hello! We are really good company and want to hire you,183750,F,P,2020-09-20,2022-12-23,C
10,2,ML Engineer,Hello! We are really good company and want to hire you,165400,F,P,2020-04-02,2021-12-30,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,175000,F,P,2020-10-23,2021-09-30,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,125000,F,P,2020-10-17,2020-10-27,C
18,3,Analytics Engineer,Hello! We are really good company and want to hire you,152900,F,R,2020-03-09,2021-03-20,C
18,3,Analytics Engineer,Hello! We are really good company and want to hire you,117700,F,R,2020-01-27,2020-02-18,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,285800,F,P,2020-09-06,2022-03-21,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,154600,F,P,2020-04-25,2020-10-05,C
4,2,Data Operations Engineer,Hello! We are really good company and want to hire you,289120,F,P,2020-04-30,2023-12-11,C
10,2,Data Operations Engineer,Hello! We are really good company and want to hire you,192400,F,P,2020-05-20,2021-09-15,C
155,42,Staff Data Analyst,Hello! We are really good company and want to hire you,179998,F,R,2020-11-09,2021-12-26,C
202,21,Data Scientist,Hello! We are really good company and want to hire you,35000,F,P,2020-09-16,2022-04-13,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,230000,F,P,2020-02-24,2020-11-10,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,166000,F,P,2020-12-04,2023-09-29,C
35,2,AWS Data Architect,Hello! We are really good company and want to hire you,258000,F,R,2020-11-20,2022-03-28,C
4,2,Data Scientist,Hello! We are really good company and want to hire you,225000,F,P,2020-08-12,2020-08-14,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,156400,F,P,2020-12-13,2024-01-13,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,190000,F,R,2020-09-05,2023-07-12,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,150000,F,R,2020-10-21,2022-08-21,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,196000,F,P,2020-08-05,2021-04-18,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,121000,F,P,2020-04-08,2023-11-09,C
3,2,Data Scientist,Hello! We are really good company and want to hire you,219000,F,P,2020-05-21,2023-05-04,C
2,2,Data Scientist,Hello! We are really good company and want to hire you,141000,F,P,2020-06-06,2021-01-11,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,230000,F,P,2020-03-18,2021-11-20,C
2,2,Data Engineer,Hello! We are really good company and want to hire you,206000,F,P,2020-04-17,2023-03-23,C
2,2,Applied Scientist,Hello! We are really good company and want to hire you,192000,F,P,2020-12-04,2022-05-26,C
4,2,Applied Scientist,Hello! We are really good company and want to hire you,164000,F,P,2020-07-11,2023-05-30,C
157,15,ML Engineer,Hello! We are really good company and want to hire you,300000,F,P,2020-12-25,2021-03-11,C
259,15,ML Engineer,Hello! We are really good company and want to hire you,260000,F,P,2020-05-27,2023-12-19,C
10,2,Data Analyst,Hello! We are really good company and want to hire you,147000,F,R,2020-09-25,2020-11-23,C
3,2,Data Analyst,Hello! We are really good company and want to hire you,92000,F,R,2020-04-28,2023-07-30,C
3,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,200000,F,P,2020-03-11,2022-09-11,C
9,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,140000,F,P,2020-02-01,2022-08-30,C
9,2,Data Manager,Hello! We are really good company and want to hire you,110000,F,P,2020-07-30,2021-08-14,C
2,2,Data Manager,Hello! We are really good company and want to hire you,70000,F,P,2020-04-16,2023-02-17,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,284310,F,P,2020-03-04,2021-09-05,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,153090,F,P,2020-09-11,2022-12-19,C
12,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,261500,F,P,2020-05-04,2020-06-18,C
13,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,134500,F,P,2020-06-17,2023-01-22,C
92,2,Product Data Analyst,Hello! We are really good company and want to hire you,83200,C,H,2020-04-17,2023-06-16,C
165,1,Data Engineer,Hello! We are really good company and want to hire you,204500,F,P,2020-06-02,2024-01-26,C
76,1,Data Engineer,Hello! We are really good company and want to hire you,142200,F,P,2020-04-13,2021-03-19,C
2,2,Data Analyst,Hello! We are really good company and want to hire you,145000,F,R,2020-05-23,2021-04-27,C
4,2,Data Analyst,Hello! We are really good company and want to hire you,106000,F,R,2020-12-19,2021-12-15,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,190000,F,R,2020-10-16,2021-12-03,C
6,2,Data Scientist,Hello! We are really good company and want to hire you,160000,F,R,2020-10-25,2024-01-04,C
4,2,Analytics Engineer,Hello! We are really good company and want to hire you,275300,F,R,2020-04-27,2022-11-05,C
4,2,Analytics Engineer,Hello! We are really good company and want to hire you,183500,F,R,2020-01-21,2023-02-24,C
23,3,Data Engineer,Hello! We are really good company and want to hire you,147648,F,P,2020-11-28,2023-02-08,C
23,3,Data Engineer,Hello! We are really good company and want to hire you,123040,F,P,2020-02-17,2023-03-13,C
4,2,ETL Developer,Hello! We are really good company and want to hire you,182850,F,R,2020-05-19,2020-11-21,C
5,2,ETL Developer,Hello! We are really good company and want to hire you,113000,F,R,2020-07-08,2022-10-24,C
12,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,202800,F,P,2020-10-15,2022-08-12,C
38,2,Business Intelligence Engineer,Hello! We are really good company and want to hire you,104300,F,P,2020-05-27,2022-02-13,C
5,2,Data Engineer,Hello! We are really good company and want to hire you,215000,F,P,2020-11-12,2021-07-02,C
9,2,Data Engineer,Hello! We are really good company and want to hire you,175000,F,P,2020-02-21,2021-08-31,C
18,3,Data Scientist,Hello! We are really good company and want to hire you,228856,F,R,2020-10-19,2022-10-23,C
33,3,Data Scientist,Hello! We are really good company and want to hire you,144540,F,R,2020-10-30,2023-06-17,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,162500,F,P,2020-04-08,2021-10-02,C
10,2,Data Engineer,Hello! We are really good company and want to hire you,130000,F,P,2020-03-03,2023-10-20,C
9,2,Data Scientist,Hello! We are really good company and want to hire you,140000,F,R,2020-01-06,2022-03-24,C
10,2,Data Scientist,Hello! We are really good company and want to hire you,115000,F,R,2020-03-05,2020-05-21,C
3,2,Data Engineer,Hello! We are really good company and want to hire you,136600,F,R,2020-09-18,2022-09-30,C
6,2,Data Engineer,Hello! We are really good company and want to hire you,109280,F,R,2020-04-25,2021-04-14,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,221000,F,P,2020-10-14,2023-11-20,C
2,2,Machine Learning Engineer,Hello! We are really good company and want to hire you,185000,F,P,2020-06-16,2021-02-10,C
83,16,Data Analyst,Hello! We are really good company and want to hire you,84000,F,R,2020-10-16,2022-09-01,C
82,16,Data Analyst,Hello! We are really good company and want to hire you,60000,F,R,2020-09-08,2021-12-13,C
17,3,Analytics Engineer,Hello! We are really good company and want to hire you,73824,F,P,2020-02-16,2022-12-15,C
7,3,Analytics Engineer,Hello! We are really good company and want to hire you,61520,F,P,2020-09-24,2021-07-01,C
